id,temp_ar,radiacao_solar,precipitacao_clima,qtd_agua_necessaria,precipitacao_chuva,Qtd_Agua_apos_chuva,hora_irrig,data_irrig,umidade_solo,temp_solo,cidade,ph_solo,herosao,veloc_vento,umidade_relativ,plantacoes_nomes,tipo_plantacao
62871,20 C°,380,0.8,713.8,19.9,712.7,02:34:56,22/02/18,71%,19 C°,Limoeiro do Norte,['ácido'],Falso,4.0,75%,Melancia,Banana: Fruta
73936,19 C°,420,1.1,267.4,0.6,265.9,15:19:13,31/05/21,30%,19 C°,Limoeiro do Norte,['neutro'],Falso,15.1,25%,Mamao,Abacaxi: Fruta
71006,26 C°,760,1.4,408.6,1.8,407.7,04:01:39,20/08/19,42%,19 C°,Limoeiro do Norte,['ácido'],Falso,7.8,46%,Melancia,Melancia: Fruta
20256,29 C°,160,1.4,725.9,1.5,725.7,17:59:27,08/10/18,70%,18 C°,Limoeiro do Norte,['ácido'],Falso,16.2,37%,Melancia,Melancia: Fruta
55074,30 C°,280,1.2,321.0,8.0,320.0,15:06:57,10/02/19,77%,23 C°,Limoeiro do Norte,['alcalino'],Falso,12.8,48%,Mamao,Milho: Cereal
48564,19 C°,580,0.9,246.9,16.4,245.9,03:32:48,23/06/19,46%,23 C°,Limoeiro do Norte,['alcalino'],Falso,3.2,43%,Abacaxi,Abacaxi: Fruta
78067,23 C°,720,1.3,672.9,16.9,671.7,23:14:22,03/05/22,68%,23 C°,Limoeiro do Norte,['ácido'],Falso,10.5,40%,Feijao,Abacaxi: Fruta
58059,20 C°,620,0.5,701.3,14.7,700.2,17:27:51,03/05/19,53%,22 C°,Limoeiro do Norte,['ácido'],Falso,17.4,13%,Mamao,Mamao: Fruta
26193,26 C°,900,1.7,297.6,17.9,297.4,17:03:19,24/03/20,77%,17 C°,Limoeiro do Norte,['neutro'],Falso,7.9,59%,Abacaxi,Abacaxi: Fruta
74190,20 C°,840,1.5,712.6,6.5,711.2,11:42:20,16/05/21,38%,19 C°,Limoeiro do Norte,['ácido'],Falso,4.6,57%,Cana-de-Acucar,Feijao: Leguminosa
23081,35 C°,480,0.9,612.1,1.8,611.6,22:14:26,01/07/19,41%,19 C°,Limoeiro do Norte,['neutro'],Falso,16.6,72%,Feijao,Milho: Cereal
78945,31 C°,620,0.4,512.0,1.2,510.2,16:16:02,21/01/21,31%,18 C°,Limoeiro do Norte,['neutro'],Falso,5.8,52%,Banana,Mamao: Fruta
93807,18 C°,120,1.8,698.2,17.0,696.7,21:28:32,14/07/19,51%,22 C°,Limoeiro do Norte,['ácido'],Falso,6.1,10%,Mamao,Cana-de-Acucar: Cereal
41752,24 C°,580,1.6,451.5,14.6,450.7,08:05:33,28/01/23,50%,21 C°,Limoeiro do Norte,['alcalino'],Falso,9.2,76%,Mamao,Feijao: Leguminosa
69830,17 C°,720,1.4,316.4,14.0,316.0,10:58:39,17/04/20,33%,21 C°,Limoeiro do Norte,['neutro'],Falso,9.6,88%,Abacaxi,Banana: Fruta
99186,19 C°,140,0.3,370.9,6.8,370.1,02:52:04,28/02/22,66%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.1,45%,Melancia,Feijao: Leguminosa
86348,33 C°,580,1.3,503.1,7.6,502.8,14:02:41,31/03/21,58%,20 C°,Limoeiro do Norte,['alcalino'],Falso,9.1,35%,Cana-de-Acucar,Mamao: Fruta
23434,23 C°,540,1.2,518.8,19.2,518.5,15:17:23,13/05/20,72%,21 C°,Limoeiro do Norte,['neutro'],Falso,15.5,68%,Banana,Mamao: Fruta
03016,20 C°,540,0.3,683.3,1.3,682.4,19:22:17,30/05/23,78%,22 C°,Limoeiro do Norte,['alcalino'],Falso,8.6,35%,Mamao,Banana: Fruta
94172,27 C°,840,1.6,674.8,15.5,674.0,14:07:13,14/01/19,74%,23 C°,Limoeiro do Norte,['ácido'],Falso,6.1,85%,Feijao,Melancia: Fruta
98073,30 C°,900,1.3,548.8,6.2,548.1,19:54:31,31/07/21,14%,18 C°,Limoeiro do Norte,['alcalino'],Falso,13.8,15%,Milho,Abacaxi: Fruta
38900,18 C°,640,0.1,668.5,0.8,668.2,03:05:40,10/11/21,67%,20 C°,Limoeiro do Norte,['alcalino'],Falso,6.3,24%,Banana,Mamao: Fruta
07897,25 C°,780,0.4,315.1,14.9,313.5,02:23:18,14/04/19,68%,21 C°,Limoeiro do Norte,['neutro'],Falso,11.4,65%,Feijao,Melancia: Fruta
45731,18 C°,360,0.7,230.0,6.6,228.2,15:51:56,30/05/22,77%,20 C°,Limoeiro do Norte,['neutro'],Falso,6.6,83%,Milho,Banana: Fruta
97507,19 C°,120,0.3,724.2,14.4,723.8,22:22:45,24/03/23,65%,20 C°,Limoeiro do Norte,['alcalino'],Falso,6.4,11%,Mamao,Banana: Fruta
07299,34 C°,860,0.8,245.3,14.2,244.3,15:46:10,19/11/21,21%,24 C°,Limoeiro do Norte,['ácido'],Falso,6.7,44%,Cana-de-Acucar,Banana: Fruta
03076,30 C°,300,1.3,348.0,10.7,346.2,11:46:19,24/07/20,30%,22 C°,Limoeiro do Norte,['alcalino'],Falso,15.3,41%,Mamao,Mamao: Fruta
36390,24 C°,120,1.8,617.2,15.5,617.0,17:50:57,13/09/23,59%,24 C°,Limoeiro do Norte,['ácido'],Falso,15.3,48%,Melancia,Milho: Cereal
76594,22 C°,200,0.8,445.7,11.6,445.5,09:57:58,01/02/21,44%,17 C°,Limoeiro do Norte,['neutro'],Falso,13.8,73%,Mamao,Melancia: Fruta
34771,32 C°,320,0.3,725.8,5.7,724.8,19:38:55,30/07/22,12%,21 C°,Limoeiro do Norte,['neutro'],Falso,14.3,60%,Abacaxi,Feijao: Leguminosa
54348,26 C°,100,1.5,378.8,14.7,378.1,00:14:32,17/06/22,54%,18 C°,Limoeiro do Norte,['neutro'],Falso,8.5,42%,Cana-de-Acucar,Banana: Fruta
13747,34 C°,260,0.6,207.1,11.8,206.6,12:14:13,27/05/23,33%,23 C°,Limoeiro do Norte,['ácido'],Falso,17.8,23%,Mamao,Mamao: Fruta
77480,17 C°,660,1.3,380.4,0.3,378.8,16:29:46,12/10/22,65%,21 C°,Limoeiro do Norte,['alcalino'],Falso,8.3,61%,Feijao,Mamao: Fruta
65427,27 C°,920,1.1,546.8,18.0,545.8,17:27:09,01/10/21,69%,23 C°,Limoeiro do Norte,['ácido'],Falso,8.3,26%,Cana-de-Acucar,Cana-de-Acucar: Cereal
90538,23 C°,360,1.0,425.6,10.9,424.3,23:19:21,31/07/22,41%,24 C°,Limoeiro do Norte,['ácido'],Falso,12.4,41%,Cana-de-Acucar,Mamao: Fruta
51225,27 C°,300,1.3,520.9,17.4,519.3,01:41:23,25/12/19,56%,17 C°,Limoeiro do Norte,['ácido'],Falso,6.2,19%,Cana-de-Acucar,Banana: Fruta
28751,33 C°,880,1.5,726.0,17.7,724.5,11:47:16,29/07/19,57%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.1,31%,Feijao,Cana-de-Acucar: Cereal
95444,24 C°,980,0.8,747.5,8.9,746.1,21:10:15,24/09/20,76%,22 C°,Limoeiro do Norte,['ácido'],Falso,17.3,62%,Mamao,Melancia: Fruta
21668,20 C°,120,1.7,359.6,10.2,359.1,02:44:34,26/08/18,66%,22 C°,Limoeiro do Norte,['neutro'],Falso,13.4,49%,Mamao,Mamao: Fruta
78192,27 C°,1000,1.9,477.3,8.3,476.3,03:24:51,16/11/19,34%,22 C°,Limoeiro do Norte,['ácido'],Falso,11.8,35%,Milho,Mamao: Fruta
31972,34 C°,360,0.3,529.5,9.0,527.6,16:40:06,25/01/21,10%,21 C°,Limoeiro do Norte,['neutro'],Falso,8.9,61%,Mamao,Cana-de-Acucar: Cereal
72967,33 C°,860,0.6,769.5,17.9,768.5,20:25:59,20/02/19,27%,21 C°,Limoeiro do Norte,['ácido'],Falso,8.1,89%,Mamao,Mamao: Fruta
14550,30 C°,920,0.4,799.2,15.8,797.8,17:40:05,19/03/23,39%,22 C°,Limoeiro do Norte,['ácido'],Falso,15.3,61%,Abacaxi,Melancia: Fruta
54936,19 C°,780,1.2,341.2,2.5,339.9,04:01:19,04/07/22,69%,22 C°,Limoeiro do Norte,['ácido'],Falso,13.6,83%,Abacaxi,Milho: Cereal
53818,22 C°,320,1.2,636.2,12.2,635.8,15:15:45,12/10/20,21%,18 C°,Limoeiro do Norte,['neutro'],Falso,7.7,57%,Banana,Milho: Cereal
78303,18 C°,340,1.6,426.8,19.9,425.4,21:42:11,27/07/18,49%,22 C°,Limoeiro do Norte,['ácido'],Falso,8.3,67%,Banana,Mamao: Fruta
61793,17 C°,400,1.3,204.9,11.9,204.3,05:06:11,23/06/21,49%,21 C°,Limoeiro do Norte,['ácido'],Falso,9.0,21%,Milho,Milho: Cereal
79632,31 C°,260,0.7,205.6,15.7,203.7,11:37:07,19/08/20,71%,24 C°,Limoeiro do Norte,['neutro'],Falso,11.5,53%,Abacaxi,Abacaxi: Fruta
76451,22 C°,960,1.2,476.3,15.4,476.1,09:06:58,03/10/20,41%,24 C°,Limoeiro do Norte,['alcalino'],Falso,7.5,27%,Milho,Feijao: Leguminosa
79937,34 C°,700,1.9,493.0,7.0,492.1,12:41:41,12/06/19,40%,23 C°,Limoeiro do Norte,['alcalino'],Falso,9.4,65%,Milho,Abacaxi: Fruta
97266,20 C°,780,0.9,213.5,7.4,212.9,14:40:48,20/11/20,69%,17 C°,Limoeiro do Norte,['ácido'],Falso,8.6,88%,Cana-de-Acucar,Cana-de-Acucar: Cereal
38244,20 C°,220,0.4,612.2,14.5,612.1,07:35:03,09/04/20,26%,20 C°,Limoeiro do Norte,['alcalino'],Falso,15.5,35%,Mamao,Abacaxi: Fruta
27613,17 C°,700,0.7,376.4,10.0,375.4,02:46:33,05/12/21,40%,22 C°,Limoeiro do Norte,['alcalino'],Falso,17.2,65%,Feijao,Banana: Fruta
16319,27 C°,780,1.4,535.9,11.4,534.7,07:21:26,31/05/21,73%,18 C°,Limoeiro do Norte,['ácido'],Falso,9.8,31%,Mamao,Mamao: Fruta
31170,25 C°,860,0.9,380.6,14.3,378.7,01:33:53,08/09/22,21%,24 C°,Limoeiro do Norte,['ácido'],Falso,7.4,32%,Feijao,Mamao: Fruta
98840,29 C°,820,1.8,300.3,15.6,299.4,05:55:08,05/09/18,46%,23 C°,Limoeiro do Norte,['alcalino'],Falso,9.2,48%,Feijao,Banana: Fruta
31325,35 C°,700,1.2,444.3,5.4,442.5,02:32:43,19/01/21,27%,17 C°,Limoeiro do Norte,['ácido'],Falso,12.2,34%,Mamao,Banana: Fruta
73841,22 C°,120,0.4,339.4,2.9,337.7,13:21:36,30/03/23,29%,24 C°,Limoeiro do Norte,['ácido'],Falso,10.6,84%,Abacaxi,Cana-de-Acucar: Cereal
93504,18 C°,800,0.7,520.9,5.8,519.1,17:45:46,01/01/23,14%,20 C°,Limoeiro do Norte,['ácido'],Falso,9.2,34%,Feijao,Cana-de-Acucar: Cereal
81039,31 C°,140,0.2,319.3,10.2,319.1,15:19:29,20/08/22,37%,22 C°,Limoeiro do Norte,['neutro'],Falso,5.0,76%,Mamao,Mamao: Fruta
39386,25 C°,520,0.1,505.0,6.8,504.9,17:56:01,01/05/20,41%,23 C°,Limoeiro do Norte,['ácido'],Falso,13.2,78%,Feijao,Cana-de-Acucar: Cereal
25667,35 C°,800,0.3,294.4,11.4,293.6,22:45:22,05/04/20,49%,23 C°,Limoeiro do Norte,['neutro'],Falso,13.3,74%,Milho,Mamao: Fruta
48217,28 C°,380,1.7,602.6,1.1,600.8,06:01:08,12/07/22,10%,19 C°,Limoeiro do Norte,['ácido'],Falso,8.2,38%,Mamao,Feijao: Leguminosa
20817,17 C°,700,1.6,652.4,10.2,651.0,19:36:17,13/04/21,67%,23 C°,Limoeiro do Norte,['ácido'],Falso,14.0,41%,Milho,Milho: Cereal
24088,20 C°,920,1.3,266.2,7.4,264.5,16:04:31,03/12/22,40%,18 C°,Limoeiro do Norte,['alcalino'],Falso,6.0,52%,Milho,Mamao: Fruta
72749,22 C°,420,0.7,480.7,10.7,479.5,20:54:09,20/05/20,16%,17 C°,Limoeiro do Norte,['ácido'],Falso,17.7,71%,Mamao,Milho: Cereal
25605,21 C°,360,0.7,242.5,8.5,241.4,04:54:45,18/01/22,74%,19 C°,Limoeiro do Norte,['ácido'],Falso,9.8,65%,Banana,Banana: Fruta
25697,33 C°,720,0.9,558.9,5.7,557.5,11:52:01,23/06/21,71%,20 C°,Limoeiro do Norte,['neutro'],Falso,3.1,58%,Feijao,Abacaxi: Fruta
15515,24 C°,400,1.1,358.6,18.1,357.9,14:43:04,30/04/22,10%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.9,59%,Milho,Banana: Fruta
12549,19 C°,240,0.2,516.6,3.7,515.9,04:04:44,24/08/21,15%,20 C°,Limoeiro do Norte,['neutro'],Falso,13.3,37%,Melancia,Milho: Cereal
45982,32 C°,1000,1.4,510.5,13.6,509.7,14:11:01,22/05/20,26%,24 C°,Limoeiro do Norte,['alcalino'],Falso,15.8,31%,Milho,Melancia: Fruta
64749,19 C°,740,1.8,754.6,18.5,753.0,02:22:41,23/10/18,34%,19 C°,Limoeiro do Norte,['ácido'],Falso,3.1,66%,Banana,Banana: Fruta
45778,20 C°,340,0.5,529.4,10.8,528.2,10:45:06,02/03/22,66%,19 C°,Limoeiro do Norte,['ácido'],Falso,3.7,17%,Mamao,Milho: Cereal
27726,27 C°,400,0.7,549.8,17.5,549.3,09:17:10,10/06/20,21%,24 C°,Limoeiro do Norte,['alcalino'],Falso,17.2,50%,Abacaxi,Feijao: Leguminosa
72036,17 C°,140,0.3,441.0,2.5,440.0,06:19:42,03/08/18,60%,23 C°,Limoeiro do Norte,['neutro'],Falso,13.1,27%,Milho,Cana-de-Acucar: Cereal
76785,30 C°,340,0.3,769.4,9.9,768.5,05:02:31,16/01/23,79%,17 C°,Limoeiro do Norte,['alcalino'],Falso,4.6,61%,Melancia,Abacaxi: Fruta
57896,33 C°,880,0.9,666.3,9.1,664.5,13:08:14,22/03/22,12%,18 C°,Limoeiro do Norte,['alcalino'],Falso,14.5,88%,Banana,Banana: Fruta
33345,24 C°,600,1.2,371.2,0.2,369.3,04:06:56,05/04/19,32%,19 C°,Limoeiro do Norte,['alcalino'],Falso,12.6,26%,Feijao,Cana-de-Acucar: Cereal
61018,21 C°,140,1.5,706.5,8.9,704.7,14:01:36,30/06/23,61%,20 C°,Limoeiro do Norte,['alcalino'],Falso,14.7,26%,Banana,Mamao: Fruta
06624,35 C°,140,0.3,459.4,7.4,458.1,16:47:51,18/11/19,45%,19 C°,Limoeiro do Norte,['ácido'],Falso,4.7,11%,Milho,Mamao: Fruta
76860,29 C°,800,1.3,697.2,13.4,696.0,16:47:16,14/04/22,32%,19 C°,Limoeiro do Norte,['ácido'],Falso,3.4,26%,Banana,Melancia: Fruta
71332,21 C°,360,1.5,693.7,18.8,692.8,05:08:33,01/04/21,71%,22 C°,Limoeiro do Norte,['alcalino'],Falso,3.7,41%,Feijao,Banana: Fruta
29241,34 C°,660,1.5,313.3,1.7,311.9,15:14:20,03/05/23,39%,19 C°,Limoeiro do Norte,['neutro'],Falso,7.3,53%,Feijao,Mamao: Fruta
91774,24 C°,880,1.3,620.7,6.5,620.0,06:03:29,14/02/23,77%,18 C°,Limoeiro do Norte,['ácido'],Falso,3.7,77%,Milho,Melancia: Fruta
53538,33 C°,460,1.6,374.4,8.9,372.7,02:05:07,13/11/18,58%,17 C°,Limoeiro do Norte,['ácido'],Falso,8.1,11%,Banana,Milho: Cereal
76392,33 C°,700,0.2,378.5,9.1,378.1,05:32:11,06/12/19,80%,19 C°,Limoeiro do Norte,['alcalino'],Falso,8.3,51%,Banana,Feijao: Leguminosa
31586,31 C°,240,1.3,377.8,15.5,377.3,21:56:44,11/07/23,72%,20 C°,Limoeiro do Norte,['ácido'],Falso,9.4,68%,Banana,Abacaxi: Fruta
93719,27 C°,620,0.2,635.3,8.9,635.0,14:36:21,04/01/20,35%,21 C°,Limoeiro do Norte,['ácido'],Falso,14.0,43%,Feijao,Abacaxi: Fruta
92002,29 C°,940,0.5,337.9,0.5,336.4,04:01:17,20/07/19,37%,17 C°,Limoeiro do Norte,['ácido'],Falso,17.8,88%,Mamao,Feijao: Leguminosa
75466,34 C°,980,1.0,200.5,14.2,199.7,14:04:21,13/05/21,22%,21 C°,Limoeiro do Norte,['neutro'],Falso,8.4,24%,Feijao,Cana-de-Acucar: Cereal
57103,35 C°,980,1.8,629.1,17.7,627.8,08:57:34,29/11/18,17%,20 C°,Limoeiro do Norte,['neutro'],Falso,13.0,13%,Melancia,Banana: Fruta
88253,34 C°,400,1.5,302.7,10.3,302.2,19:28:37,25/04/20,22%,20 C°,Limoeiro do Norte,['ácido'],Falso,7.4,26%,Abacaxi,Milho: Cereal
32281,25 C°,840,0.5,262.7,11.6,261.5,06:35:04,27/07/18,12%,17 C°,Limoeiro do Norte,['neutro'],Falso,8.6,28%,Mamao,Banana: Fruta
84605,18 C°,700,1.4,342.5,3.3,340.8,00:15:18,05/03/23,32%,18 C°,Limoeiro do Norte,['ácido'],Falso,3.0,24%,Melancia,Melancia: Fruta
63039,27 C°,760,1.1,427.9,4.4,427.2,13:14:45,24/03/23,55%,21 C°,Limoeiro do Norte,['alcalino'],Falso,12.5,75%,Mamao,Melancia: Fruta
08896,25 C°,400,0.6,485.5,4.7,485.0,09:07:54,25/11/22,25%,20 C°,Limoeiro do Norte,['neutro'],Falso,15.1,21%,Abacaxi,Cana-de-Acucar: Cereal
01356,32 C°,640,0.4,226.7,8.6,225.4,03:41:16,14/05/21,13%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.2,20%,Mamao,Banana: Fruta
89069,33 C°,900,1.5,782.3,18.6,781.7,15:23:53,22/06/21,24%,23 C°,Limoeiro do Norte,['neutro'],Falso,13.6,55%,Mamao,Feijao: Leguminosa
81888,28 C°,800,0.6,629.6,10.4,628.7,04:17:05,20/09/23,69%,19 C°,Limoeiro do Norte,['ácido'],Falso,16.8,62%,Feijao,Mamao: Fruta
38153,17 C°,960,1.1,393.9,3.8,392.4,00:35:38,05/04/23,27%,23 C°,Limoeiro do Norte,['neutro'],Falso,10.6,76%,Banana,Feijao: Leguminosa
34021,34 C°,960,1.6,391.2,5.3,391.0,20:14:40,17/02/20,24%,22 C°,Limoeiro do Norte,['neutro'],Falso,8.2,53%,Melancia,Mamao: Fruta
59546,29 C°,740,1.3,469.1,7.7,467.7,09:41:49,22/02/23,16%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.2,38%,Melancia,Milho: Cereal
83365,19 C°,780,0.9,575.7,12.5,575.4,09:10:43,29/12/22,77%,18 C°,Limoeiro do Norte,['alcalino'],Falso,11.8,86%,Abacaxi,Mamao: Fruta
44654,27 C°,220,0.8,287.8,8.8,287.3,02:38:23,11/08/22,66%,22 C°,Limoeiro do Norte,['ácido'],Falso,11.1,43%,Mamao,Feijao: Leguminosa
54750,17 C°,340,0.7,313.4,7.8,311.6,18:13:15,21/06/18,30%,18 C°,Limoeiro do Norte,['alcalino'],Falso,7.2,58%,Abacaxi,Milho: Cereal
81635,25 C°,420,1.0,715.7,11.3,715.4,08:53:22,05/06/23,42%,23 C°,Limoeiro do Norte,['neutro'],Falso,7.0,12%,Melancia,Banana: Fruta
03898,31 C°,260,0.4,353.8,4.8,353.3,08:35:36,22/02/23,22%,21 C°,Limoeiro do Norte,['alcalino'],Falso,7.5,87%,Melancia,Abacaxi: Fruta
81455,29 C°,140,0.4,428.1,1.6,426.4,23:06:01,23/04/19,26%,17 C°,Limoeiro do Norte,['alcalino'],Falso,16.2,51%,Feijao,Melancia: Fruta
60188,17 C°,140,1.0,722.8,0.5,721.7,04:37:41,19/04/19,63%,17 C°,Limoeiro do Norte,['neutro'],Falso,16.0,69%,Abacaxi,Melancia: Fruta
81830,33 C°,240,0.2,597.9,5.0,597.4,20:15:34,18/11/18,68%,19 C°,Limoeiro do Norte,['alcalino'],Falso,14.7,47%,Mamao,Abacaxi: Fruta
26202,27 C°,440,0.5,405.0,1.8,403.2,07:58:38,22/11/19,58%,20 C°,Limoeiro do Norte,['neutro'],Falso,16.0,55%,Cana-de-Acucar,Banana: Fruta
53907,34 C°,560,0.3,610.2,6.7,609.5,08:44:03,18/04/20,69%,18 C°,Limoeiro do Norte,['neutro'],Falso,9.4,58%,Milho,Abacaxi: Fruta
34227,27 C°,700,0.8,211.8,15.5,211.3,15:36:49,15/03/18,12%,22 C°,Limoeiro do Norte,['neutro'],Falso,13.3,30%,Milho,Mamao: Fruta
15603,23 C°,560,1.8,641.4,14.3,640.6,05:51:40,12/11/23,77%,20 C°,Limoeiro do Norte,['ácido'],Falso,10.4,55%,Milho,Milho: Cereal
57602,28 C°,200,0.2,492.2,12.2,492.1,19:29:06,29/05/19,65%,22 C°,Limoeiro do Norte,['ácido'],Falso,6.2,27%,Banana,Melancia: Fruta
25845,28 C°,680,1.9,687.9,17.1,687.3,03:58:18,15/08/21,39%,24 C°,Limoeiro do Norte,['neutro'],Falso,8.3,38%,Milho,Melancia: Fruta
32031,22 C°,640,0.3,772.8,5.6,771.0,03:24:51,23/08/21,43%,20 C°,Limoeiro do Norte,['neutro'],Falso,17.5,74%,Mamao,Mamao: Fruta
58843,28 C°,660,1.8,755.5,17.7,755.3,19:17:04,10/06/20,32%,20 C°,Limoeiro do Norte,['neutro'],Falso,16.4,47%,Melancia,Melancia: Fruta
12976,19 C°,160,0.8,745.6,8.0,745.1,16:55:50,11/10/19,25%,19 C°,Limoeiro do Norte,['ácido'],Falso,15.0,30%,Mamao,Banana: Fruta
85345,17 C°,500,1.7,507.3,8.0,506.0,05:16:44,11/10/23,70%,18 C°,Limoeiro do Norte,['alcalino'],Falso,11.5,75%,Abacaxi,Cana-de-Acucar: Cereal
11442,22 C°,860,0.3,416.1,8.1,415.8,10:25:12,17/08/20,38%,24 C°,Limoeiro do Norte,['neutro'],Falso,10.0,75%,Abacaxi,Melancia: Fruta
20079,28 C°,240,1.3,479.0,2.0,478.1,21:09:02,22/02/18,13%,24 C°,Limoeiro do Norte,['neutro'],Falso,10.7,18%,Abacaxi,Feijao: Leguminosa
62660,29 C°,300,1.6,613.9,19.5,612.5,06:56:07,26/05/18,39%,23 C°,Limoeiro do Norte,['neutro'],Falso,17.9,77%,Abacaxi,Abacaxi: Fruta
19951,30 C°,940,0.7,730.4,2.8,729.1,14:29:58,17/10/21,11%,18 C°,Limoeiro do Norte,['ácido'],Falso,3.3,63%,Cana-de-Acucar,Mamao: Fruta
24543,30 C°,460,1.4,324.2,6.8,322.6,09:08:11,25/09/20,57%,17 C°,Limoeiro do Norte,['ácido'],Falso,15.6,90%,Abacaxi,Cana-de-Acucar: Cereal
82659,25 C°,120,1.1,750.9,6.4,749.8,02:26:02,02/05/23,67%,21 C°,Limoeiro do Norte,['alcalino'],Falso,11.5,86%,Melancia,Melancia: Fruta
09130,29 C°,940,0.1,689.1,1.5,687.8,06:04:35,21/02/21,34%,18 C°,Limoeiro do Norte,['alcalino'],Falso,12.2,35%,Melancia,Banana: Fruta
26325,25 C°,980,1.3,787.3,3.0,785.9,11:11:37,29/11/18,43%,22 C°,Limoeiro do Norte,['neutro'],Falso,4.4,12%,Banana,Abacaxi: Fruta
68052,32 C°,520,1.7,728.2,0.9,728.1,02:56:36,24/03/18,51%,23 C°,Limoeiro do Norte,['neutro'],Falso,15.1,66%,Feijao,Mamao: Fruta
67834,17 C°,700,0.7,368.0,5.8,366.7,16:16:02,02/02/21,56%,17 C°,Limoeiro do Norte,['alcalino'],Falso,13.1,81%,Melancia,Feijao: Leguminosa
94088,25 C°,540,1.0,263.6,17.3,262.2,20:14:26,19/04/23,45%,18 C°,Limoeiro do Norte,['neutro'],Falso,17.1,29%,Banana,Cana-de-Acucar: Cereal
31351,32 C°,120,0.6,267.3,6.8,265.5,07:31:18,06/01/21,19%,17 C°,Limoeiro do Norte,['alcalino'],Falso,7.8,67%,Melancia,Mamao: Fruta
18036,33 C°,880,0.2,374.7,2.5,374.6,03:49:51,06/06/22,43%,22 C°,Limoeiro do Norte,['ácido'],Falso,10.5,64%,Mamao,Mamao: Fruta
92402,23 C°,620,0.2,568.5,12.9,567.1,17:01:47,14/03/19,74%,20 C°,Limoeiro do Norte,['alcalino'],Falso,3.7,81%,Melancia,Cana-de-Acucar: Cereal
70983,17 C°,160,1.6,682.6,19.9,681.1,06:26:01,14/07/19,79%,22 C°,Limoeiro do Norte,['ácido'],Falso,11.0,22%,Milho,Feijao: Leguminosa
09782,28 C°,580,0.2,739.6,4.6,739.2,16:40:06,17/02/22,33%,20 C°,Limoeiro do Norte,['ácido'],Falso,7.9,34%,Banana,Feijao: Leguminosa
37157,20 C°,860,0.1,574.3,5.6,573.5,02:35:14,15/07/18,76%,20 C°,Limoeiro do Norte,['ácido'],Falso,16.1,76%,Mamao,Abacaxi: Fruta
59961,26 C°,760,1.2,203.4,19.4,202.7,13:54:00,24/07/21,48%,17 C°,Limoeiro do Norte,['ácido'],Falso,13.2,61%,Melancia,Mamao: Fruta
82144,28 C°,340,1.6,311.8,3.6,311.0,17:56:06,30/12/19,63%,20 C°,Limoeiro do Norte,['alcalino'],Falso,17.1,16%,Milho,Mamao: Fruta
29028,27 C°,100,1.9,259.8,10.2,258.7,14:38:18,01/07/21,15%,23 C°,Limoeiro do Norte,['ácido'],Falso,6.0,11%,Abacaxi,Mamao: Fruta
79431,20 C°,480,1.7,418.0,4.8,416.4,11:13:56,22/05/22,35%,23 C°,Limoeiro do Norte,['alcalino'],Falso,4.8,70%,Melancia,Mamao: Fruta
01012,20 C°,620,0.2,500.8,18.6,499.6,20:09:01,18/08/21,37%,18 C°,Limoeiro do Norte,['alcalino'],Falso,17.1,30%,Mamao,Cana-de-Acucar: Cereal
53535,19 C°,860,1.4,226.0,19.6,225.8,02:34:52,24/11/23,11%,24 C°,Limoeiro do Norte,['neutro'],Falso,3.8,29%,Cana-de-Acucar,Milho: Cereal
77382,23 C°,460,1.3,409.1,16.3,408.6,16:42:44,05/02/21,55%,23 C°,Limoeiro do Norte,['neutro'],Falso,17.2,26%,Cana-de-Acucar,Banana: Fruta
20423,30 C°,640,1.7,307.5,6.3,306.6,22:22:32,26/01/18,26%,19 C°,Limoeiro do Norte,['ácido'],Falso,12.7,70%,Melancia,Abacaxi: Fruta
16565,20 C°,880,0.7,588.2,8.1,586.7,16:54:20,12/11/18,32%,20 C°,Limoeiro do Norte,['neutro'],Falso,16.4,80%,Mamao,Abacaxi: Fruta
18154,31 C°,980,0.3,478.6,4.8,478.2,19:14:38,07/01/20,38%,23 C°,Limoeiro do Norte,['alcalino'],Falso,16.3,22%,Melancia,Mamao: Fruta
81023,22 C°,700,0.5,497.2,17.8,495.9,18:06:03,14/03/20,52%,22 C°,Limoeiro do Norte,['ácido'],Falso,4.4,68%,Abacaxi,Mamao: Fruta
75358,28 C°,380,1.9,456.6,18.3,456.1,22:22:54,03/02/22,10%,17 C°,Limoeiro do Norte,['neutro'],Falso,14.8,42%,Feijao,Melancia: Fruta
08115,26 C°,600,0.6,773.6,8.4,772.0,12:29:54,30/01/18,21%,24 C°,Limoeiro do Norte,['ácido'],Falso,5.1,84%,Mamao,Mamao: Fruta
36256,22 C°,600,0.6,328.8,13.1,327.1,22:15:27,20/10/19,26%,17 C°,Limoeiro do Norte,['neutro'],Falso,16.6,80%,Mamao,Banana: Fruta
62081,30 C°,480,1.7,510.0,3.3,509.4,23:37:25,30/04/22,33%,17 C°,Limoeiro do Norte,['neutro'],Falso,4.5,81%,Abacaxi,Milho: Cereal
